client,property,unit,freq,total,pct
desktop,contain-intrinsic-size,%,182,9507,0.019143788787209425
desktop,padding-block,rem,3417,9413,0.3630086051205779
desktop,padding-block,px,2740,9413,0.29108679485817485
desktop,padding-block,<number>,1796,9413,0.1907999575055774
desktop,padding-block,em,1321,9413,0.1403378306597259
mobile,xmax-width,px,8714,8937,0.975047555107978
mobile,xmax-width,%,150,8937,0.016784155756965426
desktop,scroll-margin-left,<number>,6497,8868,0.7326341903473161
desktop,scroll-margin-left,rem,2205,8868,0.2486468200270636
desktop,scroll-margin-left,px,117,8868,0.013193504736129905
desktop,//height,px,6474,8646,0.7487855655794587
desktop,//height,%,1684,8646,0.19477214897062226
desktop,//height,vh,156,8646,0.018043025676613464
desktop,//height,<number>,119,8646,0.013763590099467963
desktop,border-top-right-radius-topright,<number>,6887,8435,0.8164789567279194
desktop,border-top-right-radius-topright,px,1548,8435,0.1835210432720806
desktop,_padding-right,px,7420,8322,0.8916125931266522
desktop,_padding-right,<number>,856,8322,0.10285988944965152
desktop,xmax-width,px,7990,8202,0.9741526456961717
desktop,xmax-width,%,155,8202,0.01889782979761034
mobile,scroll-padding-top,px,6728,8055,0.8352576039726878
mobile,scroll-padding-top,rem,657,8055,0.08156424581005586
mobile,scroll-padding-top,<number>,501,8055,0.062197392923649904
mobile,scroll-padding-top,em,85,8055,0.010552451893234015
mobile,_margin-top,px,6760,8011,0.8438397203844713
mobile,_margin-top,<number>,985,8011,0.12295593558856573
mobile,_margin-top,em,211,8011,0.026338784171763826
desktop,*margin-bottom,px,5237,7986,0.6557726020535938
desktop,*margin-bottom,<number>,2591,7986,0.324442774855998
desktop,*margin-bottom,em,117,7986,0.014650638617580767
mobile,scroll-margin-block-start,<number>,7413,7965,0.9306967984934087
mobile,scroll-margin-block-start,px,537,7965,0.06741996233521658
mobile,offset-distance,<number>,7585,7728,0.9814958592132506
mobile,offset-distance,px,95,7728,0.01229296066252588
mobile,border-top-style,px,7404,7711,0.9601867462067176
mobile,border-top-style,<number>,305,7711,0.039553884061729994
mobile,offset-rotate,deg,7692,7704,0.9984423676012462
mobile,scroll-margin-right,<number>,7417,7592,0.9769494204425712
mobile,scroll-margin-right,rem,97,7592,0.012776606954689147
mobile,scroll-margin-bottom,<number>,7422,7572,0.9801901743264659
mobile,scroll-margin-bottom,px,110,7572,0.014527205493924987
desktop,//border,px,7201,7540,0.9550397877984085
desktop,//border,<number>,145,7540,0.019230769230769232
desktop,//border,pxpx,132,7540,0.01750663129973475
mobile,scroll-margin-inline-start,<number>,7412,7489,0.9897182534383763
mobile,scroll-margin-inline-end,<number>,7415,7486,0.990515629174459
mobile,scroll-margin-block-end,<number>,7411,7486,0.9899812984237243
desktop,Font-size,px,5503,7209,0.763351366347621
desktop,Font-size,pt,531,7209,0.07365792759051186
desktop,Font-size,em,458,7209,0.06353169649049799
desktop,Font-size,<number>,242,7209,0.03356914967401859
desktop,Font-size,%,228,7209,0.03162713275072826
desktop,Font-size,rem,207,7209,0.02871410736579276
mobile,inset-inline-end,px,5354,7149,0.7489159322982235
mobile,inset-inline-end,<number>,1434,7149,0.20058749475451113
mobile,inset-inline-end,em,162,7149,0.022660511959714646
mobile,inset-inline-end,rem,158,7149,0.022100993145894532
mobile,_margin-right,px,4899,7125,0.6875789473684211
mobile,_margin-right,<number>,1215,7125,0.1705263157894737
mobile,_margin-right,%,984,7125,0.13810526315789473
mobile,//font-size,px,3695,6848,0.5395735981308412
mobile,//font-size,em,1839,6848,0.26854556074766356
mobile,//font-size,%,527,6848,0.07695677570093458
mobile,//font-size,rem,461,6848,0.06731892523364486
mobile,//font-size,pt,130,6848,0.018983644859813083
mobile,//font-size,<number>,102,6848,0.014894859813084112
mobile,//font-size,vw,87,6848,0.012704439252336448
desktop,scroll-margin-block-start,<number>,6483,6844,0.9472530683810637
desktop,scroll-margin-block-start,px,346,6844,0.0505552308591467
desktop,offset-distance,<number>,6617,6749,0.9804415468958364
desktop,offset-distance,px,78,6749,0.011557267743369388
desktop,offset-rotate,deg,6715,6724,0.9986615110053539
mobile,BORDER-bottom,px,6596,6685,0.9866866118175018
desktop,scroll-margin-right,<number>,6486,6648,0.9756317689530686
desktop,scroll-margin-right,rem,91,6648,0.013688327316486162
desktop,scroll-margin-bottom,<number>,6490,6613,0.9814002721911387
desktop,scroll-margin-bottom,px,81,6613,0.012248601239981853
desktop,#margin,<number>,4681,6600,0.7092424242424242
desktop,#margin,px,1766,6600,0.2675757575757576
desktop,#margin,em,95,6600,0.014393939393939395
desktop,scroll-margin-inline-end,<number>,6485,6546,0.990681332111213
desktop,scroll-margin-inline-start,<number>,6482,6546,0.9902230369691415
desktop,scroll-margin-block-end,<number>,6481,6545,0.9902215431627196
desktop,inset-inline-end,px,4725,6498,0.7271468144044322
desktop,inset-inline-end,<number>,1462,6498,0.22499230532471529
desktop,inset-inline-end,rem,160,6498,0.024622960911049555
desktop,inset-inline-end,em,113,6498,0.017389966143428748
mobile,rx,<number>,6357,6483,0.9805645534474781
mobile,rx,px,111,6483,0.017121702915316984
mobile,#padding,px,4444,6366,0.6980835689601005
mobile,#padding,<number>,1086,6366,0.1705937794533459
mobile,#padding,em,663,6366,0.10414703110273327
mobile,#padding,%,126,6366,0.019792648444863337
mobile,y,px,5574,6296,0.8853240152477764
mobile,y,<number>,701,6296,0.11134053367217281
mobile,x,px,5506,6283,0.8763329619608468
mobile,x,<number>,715,6283,0.11379914053795957
mobile,mso-bidi-font-size,pt,6247,6247,1.0
mobile,mso-ansi-font-size,pt,6191,6191,1.0
mobile,#width,px,3794,6077,0.6243212111239098
mobile,#width,%,2225,6077,0.36613460589106467
mobile,border-style,<number>,3825,5868,0.651840490797546
mobile,border-style,px,2009,5868,0.3423653715064758
mobile,*margin-bottom,px,5040,5862,0.8597748208802457
mobile,*margin-bottom,<number>,631,5862,0.10764244285226884
mobile,*margin-bottom,em,108,5862,0.01842374616171955
desktop,mso-ansi-font-size,pt,5833,5833,1.0
desktop,scrollbar-width,px,5352,5795,0.9235547886108715
desktop,scrollbar-width,<number>,352,5795,0.06074201898188093
mobile,BORDER-top,px,5682,5736,0.9905857740585774
desktop,scroll-padding-top,px,4774,5680,0.8404929577464789
desktop,scroll-padding-top,rem,599,5680,0.10545774647887324
desktop,scroll-padding-top,<number>,156,5680,0.027464788732394368
desktop,scroll-padding-top,em,73,5680,0.012852112676056338
desktop,border-style,<number>,3465,5630,0.6154529307282416
desktop,border-style,px,2138,5630,0.3797513321492007
mobile,_line-height,px,2617,5617,0.4659070678298024
mobile,_line-height,<number>,1792,5617,0.319031511482998
mobile,_line-height,%,973,5617,0.1732241410005341
mobile,_line-height,em,211,5617,0.0375645362293039
desktop,rx,<number>,5487,5608,0.9784236804564908
desktop,rx,px,103,5608,0.018366619115549217
mobile,BORDER-right,px,5555,5587,0.9942724181134777
desktop,border-top-style,px,5142,5374,0.9568291775213993
desktop,border-top-style,<number>,230,5374,0.042798660215854115
desktop,*background-position,px,3613,5293,0.682599659928207
desktop,*background-position,<number>,1202,5293,0.22709238617041375
desktop,*background-position,%,450,5293,0.08501794823351597
desktop,#padding,px,3473,5254,0.6610201751046821
desktop,#padding,<number>,1123,5254,0.21374191092500952
desktop,#padding,em,523,5254,0.09954320517700799
desktop,#padding,%,102,5254,0.019413779977160258
desktop,padding/*\**/,px,3408,5246,0.6496378192908883
desktop,padding/*\**/,<number>,1828,5246,0.34845596645062904
mobile,*border-right,px,5175,5200,0.9951923076923077
desktop,//font-size,px,2820,5145,0.5481049562682215
desktop,//font-size,em,1291,5145,0.2509232264334305
desktop,//font-size,%,363,5145,0.07055393586005831
desktop,//font-size,rem,339,5145,0.06588921282798833
desktop,//font-size,pt,176,5145,0.03420796890184645
desktop,//font-size,<number>,67,5145,0.013022351797862002
desktop,//font-size,vw,63,5145,0.012244897959183673
mobile,padding/*\**/,px,3340,5144,0.6493001555209953
mobile,padding/*\**/,<number>,1796,5144,0.34914463452566097
desktop,mso-bidi-font-size,pt,5121,5121,1.0
mobile,#margin,<number>,2837,5090,0.5573673870333988
mobile,#margin,px,2064,5090,0.40550098231827114
mobile,#margin,em,90,5090,0.01768172888015717
mobile,#margin,%,72,5090,0.014145383104125737
mobile,mso-footer-margin,pt,2705,4971,0.544156105411386
mobile,mso-header-margin,pt,2700,4971,0.5431502715751357
mobile,mso-header-margin,in,2238,4971,0.45021122510561257
mobile,mso-footer-margin,in,2237,4971,0.4500100583383625
mobile,float-offset,<number>,4775,4778,0.9993721222268732
mobile,xpadding-left,px,4621,4769,0.9689662403019501
mobile,xpadding-left,em,56,4769,0.011742503669532396
mobile,_border-width,px,4207,4579,0.9187595544878795
mobile,_border-width,<number>,372,4579,0.08124044551212055
mobile,fit-position,<number>,3518,4571,0.769634653248742
mobile,fit-position,%,1053,4571,0.23036534675125794
desktop,y,px,3909,4561,0.8570488927866696
desktop,y,<number>,627,4561,0.13746985310238982
mobile,#top,%,2533,4557,0.5558481457098968
mobile,#top,<number>,1598,4557,0.35066929997805574
mobile,#top,px,416,4557,0.0912881281544876
desktop,float-offset,<number>,4547,4550,0.9993406593406593
desktop,x,px,3834,4514,0.849357554275587
desktop,x,<number>,614,4514,0.13602126716880816
desktop,x,%,57,4514,0.012627381479840495
mobile,border-top/*\**/,px,2234,4461,0.5007845774490025
mobile,border-top/*\**/,<number>,2227,4461,0.49921542255099755
desktop,fit-position,<number>,3350,4325,0.7745664739884393
desktop,fit-position,%,975,4325,0.2254335260115607
mobile,//margin-top,px,3508,4256,0.8242481203007519
mobile,//margin-top,<number>,353,4256,0.08294172932330827
mobile,//margin-top,em,170,4256,0.03994360902255639
mobile,//margin-top,%,138,4256,0.03242481203007519
mobile,//margin-top,rem,52,4256,0.012218045112781954
mobile,xmin-width,px,4095,4242,0.9653465346534653
mobile,xmin-width,<number>,74,4242,0.017444601603017446
mobile,xmin-width,%,58,4242,0.013672795851013672
desktop,xpadding-left,px,4039,4150,0.9732530120481928
desktop,xpadding-left,em,47,4150,0.011325301204819277
mobile,offset-path,<number>,4056,4148,0.9778206364513018
mobile,offset-path,c,61,4148,0.014705882352941176
desktop,_background-position,<number>,2217,4133,0.5364142269537866
desktop,_background-position,px,1492,4133,0.36099685458504716
desktop,_background-position,%,271,4133,0.06556980401645295
desktop,_background-position,em,152,4133,0.03677715944834261
mobile,border-inline-end-width,px,3180,4055,0.7842170160295932
mobile,border-inline-end-width,<number>,752,4055,0.18545006165228115
mobile,border-inline-end-width,rem,69,4055,0.017016029593094943
mobile,border-inline-end-width,em,54,4055,0.013316892725030826
desktop,offset-path,<number>,3870,3968,0.9753024193548387
desktop,offset-path,c,61,3968,0.015372983870967742
desktop,xmin-width,px,3828,3929,0.9742937134130822
desktop,xmin-width,<number>,62,3929,0.01578009671672181
desktop,#min-width,<number>,2672,3924,0.6809378185524975
desktop,#min-width,px,1239,3924,0.31574923547400613
mobile,//border-radius,px,2980,3914,0.7613694430250383
mobile,//border-radius,<number>,384,3914,0.09810935104752172
mobile,//border-radius,%,266,3914,0.06796116504854369
mobile,//border-radius,em,249,3914,0.06361778231987736
mobile,cx,<number>,2975,3784,0.7862050739957717
mobile,cx,px,459,3784,0.12130021141649049
mobile,cx,%,334,3784,0.08826638477801269
mobile,inline-size,px,1662,3736,0.44486081370449676
mobile,inline-size,%,1165,3736,0.31183083511777304
mobile,inline-size,em,443,3736,0.11857601713062098
mobile,inline-size,rem,366,3736,0.09796573875802998
mobile,inline-size,vw,57,3736,0.015256959314775161
desktop,inline-size,px,1586,3611,0.4392135142619773
desktop,inline-size,%,1160,3611,0.321240653558571
desktop,inline-size,em,403,3611,0.11160343395181391
desktop,inline-size,rem,357,3611,0.09886458044862918
desktop,inline-size,vw,56,3611,0.015508169482137912
desktop,*border-right,px,3544,3599,0.9847179772158933
desktop,*border-right,<number>,49,3599,0.013614893025840511
mobile,cy,<number>,3003,3596,0.8350945494994438
mobile,cy,%,327,3596,0.09093437152391547
mobile,cy,px,256,3596,0.07119021134593993
desktop,mso-footer-margin,pt,2382,3591,0.6633249791144528
desktop,mso-header-margin,pt,2378,3591,0.6622110832637148
desktop,mso-header-margin,in,1183,3591,0.32943469785575047
desktop,mso-footer-margin,in,1182,3591,0.329156223893066
mobile,//margin-bottom,px,2955,3569,0.827963014850098
mobile,//margin-bottom,%,209,3569,0.058559820678061085
mobile,//margin-bottom,em,163,3569,0.04567105631829644
mobile,//margin-bottom,rem,125,3569,0.03502381619501261
mobile,//margin-bottom,<number>,101,3569,0.028299243485570186
mobile,border-size,px,3233,3498,0.9242424242424242
mobile,border-size,<number>,224,3498,0.06403659233847914
desktop,border-inline-end-width,px,2809,3449,0.8144389678167585
desktop,border-inline-end-width,<number>,535,3449,0.15511742534067846
desktop,border-inline-end-width,rem,59,3449,0.01710640765439258
desktop,border-inline-end-width,em,46,3449,0.013337199188170484
desktop,*border-width,px,3026,3439,0.8799069496946786
desktop,*border-width,<number>,413,3439,0.12009305030532132
mobile,/margin,px,1873,3361,0.5572746206486164
mobile,/margin,<number>,1450,3361,0.4314192204700982
mobile,/margin,em,34,3361,0.010116036893781613
mobile,//left,px,2071,3345,0.6191330343796712
mobile,//left,<number>,658,3345,0.19671150971599402
mobile,//left,%,568,3345,0.16980568011958147
mobile,_padding-right,px,2895,3256,0.8891277641277642
mobile,_padding-right,<number>,281,3256,0.0863022113022113
mobile,_padding-right,em,59,3256,0.01812039312039312
mobile,_background-position,<number>,1761,3239,0.5436863229391787
mobile,_background-position,px,1159,3239,0.3578264896573016
mobile,_background-position,%,192,3239,0.05927755480086446
mobile,_background-position,em,126,3239,0.03890089533806731
desktop,/margin,px,1716,3227,0.5317632475983886
desktop,/margin,<number>,1476,3227,0.4573907654167958
desktop,cx,<number>,2455,3220,0.7624223602484472
desktop,cx,px,416,3220,0.12919254658385093
desktop,cx,%,316,3220,0.09813664596273292
mobile,//border-bottom,px,3097,3215,0.9632970451010886
mobile,//border-bottom,pxpx,73,3215,0.02270606531881804
mobile,max-width/*\**/,<number>,1589,3158,0.5031665611146295
mobile,max-width/*\**/,px,1565,3158,0.49556681443951867
desktop,#left,px,2879,3157,0.9119417168197655
desktop,#left,%,179,3157,0.056699398162812796
desktop,#left,<number>,92,3157,0.029141590117199873
desktop,max-width/*\**/,<number>,1570,3122,0.5028827674567585
desktop,max-width/*\**/,px,1552,3122,0.4971172325432415
desktop,//margin-top,px,2523,3104,0.8128221649484536
desktop,//margin-top,<number>,291,3104,0.09375
desktop,//margin-top,em,128,3104,0.041237113402061855
desktop,//margin-top,%,96,3104,0.030927835051546393
desktop,//margin-top,rem,47,3104,0.015141752577319588
desktop,#border,px,3056,3091,0.9886768036234228
desktop,/padding,px,1980,3067,0.6455820019563091
desktop,/padding,<number>,979,3067,0.3192044343006195
desktop,/padding,em,89,3067,0.029018584936419956
desktop,cy,<number>,2474,3044,0.8127463863337714
desktop,cy,%,311,3044,0.10216819973718791
desktop,cy,px,247,3044,0.08114323258869909
desktop,//border-radius,px,2261,2968,0.7617924528301887
desktop,//border-radius,<number>,283,2968,0.09535040431266846
desktop,//border-radius,em,210,2968,0.07075471698113207
desktop,//border-radius,%,184,2968,0.06199460916442048
mobile,margin-botom,px,2169,2963,0.7320283496456295
mobile,margin-botom,<number>,552,2963,0.186297671279109
mobile,margin-botom,em,144,2963,0.04859939250759365
mobile,margin-botom,rem,44,2963,0.014849814377320284
mobile,margin-botom,vw,35,2963,0.01181235234559568
mobile,//padding-top,px,2153,2960,0.7273648648648648
mobile,//padding-top,em,520,2960,0.17567567567567569
mobile,//padding-top,%,147,2960,0.04966216216216216
mobile,//padding-top,<number>,72,2960,0.024324324324324326
mobile,//padding-top,rem,32,2960,0.010810810810810811
mobile,border-shadow,<number>,1812,2955,0.6131979695431472
mobile,border-shadow,px,1100,2955,0.37225042301184436
mobile,border-shadow,em,43,2955,0.01455160744500846
mobile,border-collapse,px,2256,2942,0.7668252889191026
mobile,border-collapse,<number>,675,2942,0.22943575798776342
mobile,#height,px,2422,2894,0.8369039391845197
mobile,#height,%,377,2894,0.13026952315134763
mobile,#height,vh,29,2894,0.010020732550103663
mobile,//margin-left,px,2238,2875,0.7784347826086957
mobile,//margin-left,%,315,2875,0.10956521739130434
mobile,//margin-left,<number>,197,2875,0.06852173913043479
mobile,//margin-left,em,92,2875,0.032
desktop,border-top/*\**/,px,1429,2852,0.5010518934081346
desktop,border-top/*\**/,<number>,1423,2852,0.49894810659186534
mobile,//top,px,1768,2843,0.6218782975729863
mobile,//top,%,596,2843,0.20963770664790715
mobile,//top,<number>,327,2843,0.11501934576151952
mobile,//top,em,73,2843,0.02567710165318326
mobile,//top,vh,39,2843,0.01371790362293352
mobile,*min-height,px,2521,2795,0.9019677996422183
mobile,*min-height,%,120,2795,0.04293381037567084
mobile,*min-height,vh,93,2795,0.0332737030411449
mobile,*min-height,<number>,49,2795,0.017531305903398926
mobile,block-size,px,1162,2779,0.4181360201511335
mobile,block-size,%,868,2779,0.3123425692695214
mobile,block-size,rem,341,2779,0.12270600935588341
mobile,block-size,em,328,2779,0.1180280676502339
mobile,block-size,<number>,34,2779,0.012234616768621807
mobile,padding-botton,px,2678,2750,0.9738181818181818
mobile,padding-botton,<number>,34,2750,0.012363636363636363
mobile,text-size,px,2050,2738,0.7487216946676406
mobile,text-size,em,273,2738,0.09970781592403213
mobile,text-size,%,215,2738,0.0785244704163623
mobile,text-size,pt,79,2738,0.02885317750182615
mobile,text-size,rem,61,2738,0.022279035792549307
mobile,text-size,<number>,45,2738,0.01643535427319211
mobile,border-inline-start,px,2253,2722,0.8277002204261572
mobile,border-inline-start,rem,245,2722,0.09000734753857458
mobile,border-inline-start,<number>,209,2722,0.07678177810433505
mobile,ry,<number>,2624,2707,0.9693387513852973
mobile,ry,px,48,2707,0.01773180642777983
mobile,//max-width,px,1733,2694,0.6432813659985153
mobile,//max-width,%,885,2694,0.3285077951002227
mobile,//max-width,em,39,2694,0.014476614699331848
desktop,border-collapse,px,2010,2655,0.7570621468926554
desktop,border-collapse,<number>,638,2655,0.24030131826741996
mobile,ln-height,<number>,2619,2619,1.0
mobile,#border,px,2559,2602,0.9834742505764796
mobile,#border,<number>,30,2602,0.011529592621060722
desktop,block-size,px,1055,2600,0.40576923076923077
desktop,block-size,%,816,2600,0.31384615384615383
desktop,block-size,rem,339,2600,0.13038461538461538
desktop,block-size,em,314,2600,0.12076923076923077
desktop,block-size,<number>,32,2600,0.012307692307692308
desktop,border-size,px,2400,2586,0.9280742459396751
desktop,border-size,<number>,159,2586,0.06148491879350348
desktop,//margin-bottom,px,2015,2558,0.7877247849882721
desktop,//margin-bottom,%,185,2558,0.07232212666145427
desktop,//margin-bottom,em,157,2558,0.06137607505863956
desktop,//margin-bottom,rem,105,2558,0.04104769351055512
desktop,//margin-bottom,<number>,85,2558,0.033229085222830336
desktop,//border-bottom,px,2441,2554,0.9557556773688332
desktop,//border-bottom,pxpx,66,2554,0.025841816758026624
desktop,//border-bottom,<number>,28,2554,0.01096319498825372
mobile,fonts-size,px,2135,2456,0.869299674267101
mobile,fonts-size,rem,168,2456,0.06840390879478828
mobile,fonts-size,em,142,2456,0.05781758957654723
mobile,xfont-size,px,853,2424,0.3518976897689769
mobile,xfont-size,<number>,673,2424,0.27764026402640263
mobile,xfont-size,em,457,2424,0.18853135313531352
mobile,xfont-size,rem,185,2424,0.07632013201320131
mobile,xfont-size,%,181,2424,0.07466996699669967
mobile,xfont-size,pt,55,2424,0.02268976897689769
mobile,_border-bottom,px,2344,2421,0.9681949607600165
mobile,_border-bottom,<number>,75,2421,0.030978934324659233
desktop,r,<number>,1259,2416,0.5211092715231788
desktop,r,px,745,2416,0.3083609271523179
desktop,r,%,384,2416,0.15894039735099338
mobile,/padding,px,1642,2411,0.681045209456657
mobile,/padding,<number>,667,2411,0.27664869348817916
mobile,/padding,em,75,2411,0.031107424305267525
mobile,r,<number>,1283,2399,0.5348061692371822
mobile,r,px,710,2399,0.29595664860358484
mobile,r,%,375,2399,0.1563151313047103
desktop,*min-height,px,2169,2392,0.9067725752508361
desktop,*min-height,vh,89,2392,0.037207357859531776
desktop,*min-height,%,81,2392,0.0338628762541806
desktop,*min-height,<number>,38,2392,0.01588628762541806
desktop,//padding-top,px,1688,2360,0.7152542372881356
desktop,//padding-top,em,458,2360,0.19406779661016949
desktop,//padding-top,%,112,2360,0.04745762711864407
desktop,//padding-top,<number>,55,2360,0.023305084745762712
desktop,//padding-top,rem,25,2360,0.01059322033898305
mobile,flex-preferred-size,%,2170,2350,0.9234042553191489
mobile,flex-preferred-size,<number>,180,2350,0.07659574468085106
mobile,border-radius-topright,px,2193,2336,0.9387842465753424
mobile,border-radius-topright,em,71,2336,0.030393835616438356
mobile,border-radius-topright,<number>,69,2336,0.029537671232876712
desktop,BORDER-bottom,px,2239,2324,0.9634251290877797
desktop,BORDER-bottom,em,42,2324,0.018072289156626505
desktop,BORDER-bottom,pt,32,2324,0.013769363166953529
mobile,ont-size,em,1105,2312,0.47794117647058826
mobile,ont-size,px,678,2312,0.29325259515570934
mobile,ont-size,<number>,353,2312,0.152681660899654
mobile,ont-size,rem,85,2312,0.03676470588235294
mobile,ont-size,%,41,2312,0.01773356401384083
mobile,ont-size,pt,26,2312,0.01124567474048443
mobile,ont-size,vw,24,2312,0.010380622837370242
desktop,#height,px,1923,2307,0.8335500650195059
desktop,#height,%,306,2307,0.13263979193758127
desktop,#height,vh,25,2307,0.010836584308625921
desktop,#height,<number>,25,2307,0.010836584308625921
mobile,//margin-right,px,1629,2303,0.7073382544507164
mobile,//margin-right,<number>,306,2303,0.1328701693443335
mobile,//margin-right,%,226,2303,0.09813287016934433
mobile,//margin-right,em,101,2303,0.04385584020842379
mobile,//margin-right,rem,33,2303,0.014329135909683021
mobile,border-radius-topleft,px,2112,2295,0.9202614379084967
mobile,border-radius-topleft,<number>,122,2295,0.05315904139433551
mobile,border-radius-topleft,em,58,2295,0.025272331154684097
desktop,//top,px,1399,2287,0.6117184083952777
desktop,//top,%,465,2287,0.20332313073895933
desktop,//top,<number>,265,2287,0.11587232181897683
desktop,//top,em,84,2287,0.036729339746392656
desktop,//top,vh,39,2287,0.017052907739396588
desktop,//top,rem,25,2287,0.010931351114997814
mobile,khtml-border-radius,px,1681,2271,0.7402025539409952
mobile,khtml-border-radius,<number>,547,2271,0.2408630559225011
mobile,khtml-border-radius,em,28,2271,0.012329370321444297
mobile,//padding-bottom,px,1381,2256,0.612145390070922
mobile,//padding-bottom,em,534,2256,0.23670212765957446
mobile,//padding-bottom,%,195,2256,0.08643617021276596
mobile,//padding-bottom,<number>,73,2256,0.03235815602836879
mobile,//padding-bottom,rem,45,2256,0.0199468085106383
mobile,//line-height,px,1376,2231,0.6167637830569251
mobile,//line-height,<number>,445,2231,0.1994621246077992
mobile,//line-height,em,269,2231,0.12057373375168086
mobile,//line-height,%,87,2231,0.038995965934558494
mobile,//line-height,rem,28,2231,0.012550425818018825
mobile,border-radius-bottomright,px,2165,2227,0.9721598563089358
mobile,border-radius-bottomright,em,33,2227,0.014818140996856757
mobile,border-radius-bottomright,<number>,28,2227,0.012572968118545127
mobile,column-rule-width,px,1202,2206,0.5448776065276518
mobile,column-rule-width,<number>,698,2206,0.31640979147778786
mobile,column-rule-width,rem,273,2206,0.12375339981867634
mobile,column-rule-width,%,26,2206,0.011786038077969175
desktop,_border-width,px,1369,2202,0.6217075386012716
desktop,_border-width,<number>,833,2202,0.3782924613987284
desktop,ry,<number>,2099,2189,0.9588853357697579
desktop,ry,px,55,2189,0.02512562814070352
desktop,ry,vh,24,2189,0.0109639104613979
desktop,khtml-border-radius,px,1620,2129,0.7609206200093941
desktop,khtml-border-radius,<number>,487,2129,0.2287458900892438
mobile,mso-padding-alt,cm,919,2117,0.4341048653755314
mobile,mso-padding-alt,pt,817,2117,0.3859234766178555
mobile,mso-padding-alt,in,248,2117,0.11714690599905526
mobile,mso-padding-alt,mm,78,2117,0.03684459140292867
mobile,mso-padding-alt,<number>,43,2117,0.02031176192725555
desktop,//max-width,px,1354,2096,0.6459923664122137
desktop,//max-width,%,686,2096,0.32729007633587787
desktop,//max-width,em,33,2096,0.015744274809160304
desktop,_border-bottom,px,1977,2088,0.9468390804597702
desktop,text-size,px,1429,2088,0.6843869731800766
desktop,text-size,%,239,2088,0.11446360153256704
desktop,text-size,em,223,2088,0.1068007662835249
desktop,_border-bottom,<number>,111,2088,0.05316091954022988
desktop,text-size,pt,84,2088,0.040229885057471264
desktop,text-size,rem,52,2088,0.02490421455938697
desktop,text-size,<number>,45,2088,0.021551724137931036
desktop,//margin-left,px,1594,2083,0.7652424387902065
desktop,//margin-left,%,258,2083,0.12385981757081133
desktop,//margin-left,<number>,129,2083,0.06192990878540566
desktop,//margin-left,em,71,2083,0.03408545367258761
desktop,//margin-left,rem,22,2083,0.01056168987037926
mobile,//padding-left,px,1697,2050,0.8278048780487804
mobile,//padding-left,em,150,2050,0.07317073170731707
mobile,//padding-left,%,114,2050,0.055609756097560976
mobile,//padding-left,<number>,68,2050,0.033170731707317075
mobile,xmargin-top,px,1849,2042,0.905484818805093
mobile,xmargin-top,em,62,2042,0.030362389813907934
mobile,xmargin-top,%,61,2042,0.029872673849167482
mobile,xmargin-top,rem,35,2042,0.017140058765915768
mobile,xmargin-top,<number>,23,2042,0.011263467189030362
desktop,xfont-size,px,851,2027,0.4198322644301924
desktop,xfont-size,em,403,2027,0.19881598421312285
desktop,xfont-size,<number>,402,2027,0.19832264430192403
desktop,xfont-size,%,159,2027,0.07844104588061174
desktop,xfont-size,rem,147,2027,0.07252096694622595
desktop,xfont-size,pt,51,2027,0.025160335471139616
mobile,xpadding-bottom,px,1677,2016,0.8318452380952381
mobile,xpadding-bottom,em,256,2016,0.12698412698412698
mobile,xpadding-bottom,<number>,33,2016,0.01636904761904762
mobile,xpadding-bottom,%,28,2016,0.013888888888888888
mobile,//min-height,px,1797,2015,0.8918114143920596
mobile,//min-height,%,112,2015,0.055583126550868486
mobile,//min-height,vh,61,2015,0.030272952853598014
mobile,//min-height,em,24,2015,0.011910669975186104
desktop,margin-botom,px,1437,2000,0.7185
desktop,margin-botom,<number>,391,2000,0.1955
desktop,margin-botom,em,124,2000,0.062
desktop,margin-botom,rem,32,2000,0.016
mobile,*bottom,px,1630,1915,0.8511749347258486
mobile,*bottom,%,164,1915,0.08563968668407311
mobile,*bottom,<number>,105,1915,0.05483028720626632
mobile,Margin-top,px,1500,1893,0.7923930269413629
mobile,Margin-top,%,213,1893,0.11251980982567353
mobile,Margin-top,<number>,75,1893,0.039619651347068144
mobile,Margin-top,em,58,1893,0.0306391970417327
mobile,Margin-top,rem,20,1893,0.010565240359218173
desktop,border-inline-start,px,1497,1883,0.7950079660116834
desktop,border-inline-start,rem,229,1883,0.12161444503451939
desktop,border-inline-start,<number>,149,1883,0.07912904938927244
mobile,Line-height,px,1174,1882,0.6238044633368757
mobile,Line-height,em,303,1882,0.16099893730074388
mobile,Line-height,%,188,1882,0.09989373007438895
mobile,Line-height,<number>,145,1882,0.07704569606801276
mobile,Line-height,rem,31,1882,0.01647183846971307
mobile,Line-height,pt,27,1882,0.014346439957492029
desktop,//margin-right,px,1291,1866,0.6918542336548767
desktop,//margin-right,<number>,270,1866,0.14469453376205788
desktop,//margin-right,%,198,1866,0.10610932475884244
desktop,//margin-right,em,80,1866,0.04287245444801715
desktop,//margin-right,rem,23,1866,0.01232583065380493
mobile,mask-position-x,<number>,1802,1859,0.9693383539537386
mobile,mask-position-x,%,57,1859,0.03066164604626143
desktop,//padding-bottom,px,1017,1846,0.5509209100758397
desktop,//padding-bottom,em,530,1846,0.28710725893824485
desktop,//padding-bottom,%,168,1846,0.09100758396533044
